agricultural sciences,engineering and technology,humanities,medical and health sciences,natural sciences,social sciences,ecMaxContribution,fundingScheme,duration,month,country,activityType,contributors,proportion_cost,split
0.0,1.0,0.0,0.0,1.0,0.0,3997916.25,HORIZON-EIC,1460,10,IT,HES,6,1.0,train
0.0,0.0,1.0,0.0,1.0,1.0,1499976.0,HORIZON-ERC,1825,12,NL,HES,1,0.9999998333306944,train
0.0,0.0,0.0,0.0,0.0,2.0,1438705.0,HORIZON-ERC,1825,10,UK,HES,1,1.0,train
0.0,3.0,0.0,0.0,2.0,0.0,3085000.0,HORIZON-EIC,1460,10,IT,HES,6,1.0,train
0.0,3.0,0.0,0.0,0.0,0.0,3972890.0,HORIZON-EIC,1094,10,ES,HES,7,1.0,train
,,,,,,302250.0,HORIZON-CSA,608,4,IT,OTH,7,,test
0.0,2.0,0.0,0.0,1.0,0.0,4532625.0,HORIZON-EIC,1460,10,AT,HES,9,1.0,train
0.0,2.0,0.0,0.0,1.0,0.0,2435182.0,HORIZON-EIC-ACC-BF,729,6,SE,PRC,1,0.6999997844104308,train
0.0,5.0,0.0,0.0,0.0,0.0,4041021.75,HORIZON-EIC,1642,10,AT,REC,6,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1472390.0,HORIZON-ERC,1825,4,DE,HES,1,0.9999997011662206,train
,,,,,,1709681.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,test
0.0,2.0,0.0,0.0,3.0,0.0,1673262.5,HORIZON-EIC-ACC-BF,729,9,DE,PRC,1,0.7,train
0.0,0.0,0.0,0.0,4.0,0.0,2453025.0,HORIZON-ERC,1825,6,UK,HES,1,1.0,train
0.0,4.0,0.0,0.0,1.0,0.0,3999590.0,HORIZON-EIC,1094,9,DE,HES,5,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1496978.75,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
1.0,2.0,0.0,1.0,0.0,0.0,2075000.0,HORIZON-ERC,1825,1,NL,HES,2,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1498765.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,2037356.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
0.0,3.0,0.0,0.0,0.0,1.0,2499999.0,HORIZON-EIC-ACC-BF,912,6,IT,PRC,1,0.6742498353339651,train
0.0,1.0,0.0,0.0,1.0,0.0,3989085.0,HORIZON-EIC,1460,10,FR,PRC,7,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,3.0,1498109.0,HORIZON-ERC,1825,1,FI,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1864575.0,HORIZON-ERC,1825,1,FR,HES,1,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,2499999.99,HORIZON-EIC-ACC-BF,729,6,NO,PRC,1,0.4693101638033272,train
0.0,1.0,0.0,1.0,1.0,0.0,1750000.0,HORIZON-ERC,1825,11,IL,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,test
1.0,1.0,0.0,0.0,2.0,0.0,2069823.0,HORIZON-ERC,1825,4,UK,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1499943.0,HORIZON-ERC,1825,1,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1499278.75,HORIZON-ERC,1825,11,DE,REC,1,1.0,test
0.0,1.0,0.0,0.0,1.0,0.0,1499789.0,HORIZON-ERC,1825,1,PT,REC,1,1.0,train
0.0,0.0,2.0,0.0,1.0,1.0,1455058.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
,,,,,,2498125.0,HORIZON-EIC-ACC-BF,729,4,DE,PRC,1,0.7,train
0.0,0.0,0.0,0.0,3.0,0.0,1499543.0,HORIZON-ERC,1825,8,IL,HES,1,1.0,test
,,,,,,299750.0,HORIZON-CSA,609,5,RS,REC,4,,train
,,,,,,298653.85,HORIZON-CSA,729,5,BE,OTH,7,,train
0.0,0.0,0.0,2.0,0.0,0.0,2495500.0,HORIZON-EIC-ACC-BF,729,7,IT,PRC,1,0.7,train
,,,,,,3999000.0,HORIZON-EIC,1094,7,ES,PRC,10,1.0,train
0.0,0.0,0.0,0.0,3.0,1.0,1500000.0,HORIZON-ERC,1825,7,HR,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1500000.0,HORIZON-ERC,1825,2,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1499949.0,HORIZON-ERC,1825,10,IE,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,2459229.0,HORIZON-ERC,1825,4,FI,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,1.0,2499999.0,HORIZON-EIC-ACC-BF,729,8,LT,PRC,1,0.6815700654307525,train
0.0,0.0,1.0,0.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,10,PT,HES,1,0.9984025559105432,train
0.0,0.0,0.0,0.0,4.0,0.0,1496886.0,HORIZON-ERC,1825,1,FI,HES,1,1.0,train
,,,,,,1496563.0,HORIZON-ERC,1825,1,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1499979.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
,,,,,,300000.0,HORIZON-CSA,729,7,ES,HES,9,,train
,,,,,,1650188.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
,,,,,,1765625.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1479414.0,HORIZON-ERC,1825,11,FR,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,2.0,2499919.0,HORIZON-ERC,1825,4,LT,HES,1,1.0,test
0.0,0.0,1.0,0.0,0.0,1.0,1497659.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,1499681.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1497360.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
,,,,,,1499186.0,HORIZON-ERC,1825,5,NO,HES,1,1.0,test
0.0,0.0,1.0,0.0,0.0,2.0,1500000.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1492305.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,3.0,1500000.0,HORIZON-ERC,1825,10,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499670.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
,,,,,,337424.15,HORIZON-CSA,729,5,ES,OTH,14,,train
0.0,4.0,0.0,0.0,1.0,0.0,3654473.29,HORIZON-EIC,1094,11,ES,REC,7,1.0,train
0.0,1.0,0.0,1.0,2.0,0.0,1941819.0,HORIZON-ERC,1825,12,UK,HES,1,1.0,train
,,,,,,276486.72,HORIZON-CSA,729,4,PL,HES,10,,train
0.0,0.0,0.0,1.0,0.0,0.0,1498130.0,HORIZON-ERC,1825,11,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1624563.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1477920.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
,,,,,,299250.0,HORIZON-CSA,729,4,EL,REC,6,,train
,,,,,,299581.39,HORIZON-CSA,729,5,NL,HES,1,,test
,,,,,,291764.88,HORIZON-CSA,729,7,MT,HES,3,,train
,,,,,,148750.0,HORIZON-CSA,668,5,RS,OTH,5,,train
0.0,1.0,0.0,2.0,2.0,0.0,1499408.0,HORIZON-ERC,1825,1,FI,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,3857353.75,HORIZON-EIC,1460,10,IT,HES,6,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1499954.0,HORIZON-ERC,1825,1,EE,HES,1,1.0,train
0.0,0.0,0.0,5.0,0.0,0.0,1499926.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,3976608.75,HORIZON-EIC,1094,10,DE,HES,4,1.0,train
,,,,,,299723.13,HORIZON-CSA,609,5,SI,HES,1,,train
,,,,,,674236.0,HORIZON-CSA,639,3,IT,HES,14,,train
,,,,,,314397.15,HORIZON-CSA,729,4,IT,REC,6,,train
,,,,,,456875.0,HORIZON-CSA,729,4,IT,HES,13,,train
,,,,,,299624.54,HORIZON-CSA,729,4,ES,REC,4,,train
0.0,1.0,0.0,0.0,0.0,0.0,2862042.5,HORIZON-EIC,1460,9,DE,REC,9,1.0,train
,,,,,,299375.0,HORIZON-CSA,729,6,CZ,HES,18,,train
1.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,DE,HES,2,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1497350.0,HORIZON-ERC,1825,1,DK,HES,1,1.0,train
,,,,,,1494634.0,HORIZON-ERC,1825,8,DE,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,4031666.25,HORIZON-EIC,1460,9,ES,REC,5,1.0,test
,,,,,,300000.0,HORIZON-CSA,729,6,SE,OTH,11,,train
,,,,,,299977.5,HORIZON-CSA,729,3,ES,PRC,3,,test
0.0,1.0,0.0,0.0,0.0,0.0,3605988.75,HORIZON-EIC,1460,10,IL,HES,7,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,3486560.0,HORIZON-EIC,1094,10,FR,PRC,8,0.9982106097955514,train
0.0,1.0,0.0,2.0,0.0,0.0,1499601.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,test
,,,,,,299000.0,HORIZON-CSA,729,4,ES,PRC,5,,train
0.0,0.0,0.0,0.0,5.0,0.0,1500000.0,HORIZON-ERC,1825,4,DE,REC,1,1.0,test
,,,,,,284313.88,HORIZON-CSA,729,5,IT,HES,9,,train
,,,,,,990250.0,HORIZON-CSA,608,4,IT,OTH,9,,train
0.0,1.0,0.0,0.0,2.0,1.0,1322281.25,HORIZON-EIC,1460,10,NL,HES,3,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,3993001.25,HORIZON-EIC,1460,10,IT,HES,8,1.0,train
,,,,,,300002.7,HORIZON-CSA,729,4,AT,REC,4,,train
,,,,,,341750.0,HORIZON-CSA,578,4,TN,OTH,10,,test
,,,,,,212932.5,HORIZON-CSA,548,5,HU,REC,2,,train
,,,,,,224300.0,HORIZON-CSA,670,3,DE,PRC,18,,train
,,,,,,305836.25,HORIZON-CSA,729,4,EL,HES,10,,train
,,,,,,297365.0,HORIZON-CSA,609,5,PT,HES,3,,train
0.0,1.0,0.0,0.0,1.0,2.0,3585750.0,HORIZON-EIC,1094,10,NO,REC,5,0.9787103377686796,train
,,,,,,248750.0,HORIZON-CSA,729,4,HU,PRC,5,,train
0.0,0.0,0.0,0.0,2.0,0.0,1181750.0,HORIZON-EIC,1460,9,IT,HES,2,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1499914.0,HORIZON-ERC,1825,3,IE,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1499589.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
0.0,0.0,0.0,2.0,3.0,0.0,4318432.5,HORIZON-EIC,1460,9,FR,HES,7,1.0,train
,,,,,,299591.88,HORIZON-CSA,639,4,PL,PUB,12,,train
0.0,0.0,0.0,3.0,1.0,0.0,1499948.0,HORIZON-ERC,1825,2,ES,REC,1,1.0,train
,,,,,,300000.0,HORIZON-CSA,729,4,ES,HES,9,,test
,,,,,,299868.75,HORIZON-CSA,729,4,TR,PRC,6,,train
0.0,1.0,0.0,0.0,3.0,0.0,3600937.25,HORIZON-EIC,1094,9,EL,REC,9,1.0,train
,,,,,,342532.46,HORIZON-CSA,729,5,PL,HES,8,,train
,,,,,,333500.0,HORIZON-CSA,670,4,RO,HES,5,,train
,,,,,,209000.0,HORIZON-CSA,670,4,IT,HES,13,,train
0.0,0.0,0.0,2.0,2.0,0.0,3999222.5,HORIZON-EIC,1460,10,ES,REC,6,1.0,train
,,,,,,346949.44,HORIZON-CSA,729,7,IE,HES,4,,train
,,,,,,298839.25,HORIZON-CSA,729,3,TR,PRC,3,,train
,,,,,,300000.0,HORIZON-CSA,729,4,IT,HES,6,,train
,,,,,,299955.97,HORIZON-CSA,608,4,ES,OTH,4,,test
,,,,,,349423.2,HORIZON-CSA,578,6,HR,HES,9,,test
,,,,,,299019.37,HORIZON-CSA,640,5,PT,HES,9,,train
0.0,1.0,0.0,0.0,4.0,0.0,2159604.0,HORIZON-ERC,1825,3,DE,REC,1,1.0,train
,,,,,,1498775.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
,,,,,,774988.11,HORIZON-CSA,729,3,IT,REC,13,,train
,,,,,,299586.53,HORIZON-CSA,729,5,SI,HES,3,,train
,,,,,,273945.63,HORIZON-CSA,729,4,RO,REC,10,,test
,,,,,,220125.0,HORIZON-CSA,729,4,TR,HES,7,,train
,,,,,,260750.0,HORIZON-CSA,609,5,BA,OTH,3,,train
0.0,0.0,0.0,1.0,1.0,0.0,161411.52,HORIZON-TMA-MSCA-PF-EF,729,9,MT,HES,2,,train
0.0,0.0,0.0,0.0,2.0,0.0,161411.52,HORIZON-TMA-MSCA-PF-EF,729,6,MT,HES,3,,train
1.0,2.0,0.0,0.0,2.0,0.0,221564.4,HORIZON-TMA-MSCA-PF-EF,913,7,MT,HES,2,,train
0.0,1.0,0.0,0.0,1.0,0.0,177251.52,HORIZON-TMA-MSCA-PF-EF,729,6,MT,HES,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,177251.52,HORIZON-TMA-MSCA-PF-EF,729,9,MT,HES,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,1499933.0,HORIZON-ERC,1825,3,AT,REC,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,12,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1496711.0,HORIZON-ERC,1825,9,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,10,BE,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1499662.5,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,2498470.0,HORIZON-EIC-ACC-BF,729,7,FI,PRC,1,0.6999998248928783,train
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,train
0.0,0.0,2.0,0.0,0.0,2.0,1700000.0,HORIZON-ERC,1825,1,IL,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1499575.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,train
,,,,,,1495160.0,HORIZON-ERC,1825,2,BE,HES,1,1.0,test
0.0,0.0,1.0,0.0,1.0,0.0,1499321.0,HORIZON-ERC,1825,7,UK,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,1499103.0,HORIZON-ERC,1825,11,AT,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1346830.0,HORIZON-ERC,1825,1,FR,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1447000.0,HORIZON-ERC,1825,3,FR,REC,2,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1497873.0,HORIZON-ERC,1825,2,ES,HES,1,1.0,train
0.0,1.0,2.0,0.0,0.0,0.0,1978332.0,HORIZON-ERC,1825,4,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1496725.0,HORIZON-ERC,1825,11,NL,REC,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,2486429.0,HORIZON-ERC,1825,4,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1493135.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499456.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,test
0.0,0.0,0.0,2.0,2.0,1.0,1498295.0,HORIZON-ERC,1825,10,IT,HES,2,1.0,train
0.0,0.0,1.0,0.0,1.0,0.0,2440313.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,4.0,0.0,1499527.0,HORIZON-ERC,1825,4,DE,HES,1,1.0,train
,,,,,,2499343.0,HORIZON-EIC-ACC-BF,729,3,FR,PRC,1,0.7,train
0.0,0.0,0.0,0.0,2.0,0.0,2278467.75,HORIZON-ERC,1825,1,FR,REC,1,0.9999998902771512,train
0.0,0.0,0.0,1.0,4.0,0.0,1599500.0,HORIZON-ERC,1825,4,SI,REC,1,1.0,train
0.0,0.0,0.0,1.0,4.0,0.0,1499779.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,0.0,0.0,3.0,2.0,0.0,1493750.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2143975.0,HORIZON-ERC,1825,3,IT,HES,2,1.0,train
0.0,0.0,2.0,0.0,1.0,0.0,2404561.0,HORIZON-ERC,1825,9,EE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,1.0,2499169.0,HORIZON-ERC,1825,1,NO,HES,1,1.0,train
1.0,0.0,0.0,0.0,0.0,4.0,1499614.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,train
,,,,,,1499954.0,HORIZON-ERC,1825,12,IT,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
1.0,0.0,0.0,0.0,4.0,0.0,1499750.0,HORIZON-ERC,1825,10,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,0.0,4.0,1442383.75,HORIZON-ERC,1825,10,DE,HES,1,1.0,train
0.0,1.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,3,IT,HES,2,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1497650.0,HORIZON-ERC,1825,11,FR,REC,1,1.0,test
0.0,0.0,0.0,1.0,2.0,1.0,1547500.0,HORIZON-ERC,1825,1,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1491250.0,HORIZON-ERC,1825,11,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1499285.0,HORIZON-ERC,1825,10,AT,HES,1,1.0,train
0.0,3.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,IT,REC,1,1.0,train
,,,,,,1641428.0,HORIZON-ERC,1825,10,UK,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1498750.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,0.0,0.0,1.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,3,FR,REC,1,1.0,test
0.0,0.0,0.0,0.0,2.0,1.0,1499990.0,HORIZON-ERC,1825,3,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,11,UK,HES,1,1.0,train
0.0,1.0,0.0,1.0,1.0,0.0,1497923.75,HORIZON-ERC,1825,1,IT,HES,1,1.0,test
0.0,0.0,0.0,2.0,3.0,0.0,2497364.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,1.0,1496598.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1499875.0,HORIZON-ERC,1825,1,BE,HES,1,1.0,test
,,,,,,1500000.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
1.0,1.0,0.0,0.0,1.0,0.0,1498000.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1479500.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1493090.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1634825.0,HORIZON-ERC,1825,3,IT,HES,1,1.0,test
0.0,0.0,0.0,1.0,3.0,1.0,1499466.0,HORIZON-ERC,1825,10,UK,REC,1,1.0,train
,,,,,,100000.0,HORIZON-CSA,365,11,BE,PUB,3,0.2042780939832441,train
0.0,0.0,0.0,4.0,1.0,0.0,1499749.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,1499478.0,HORIZON-ERC,1825,1,DK,HES,1,1.0,train
,,,,,,1499876.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,train
,,,,,,1499508.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499813.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,train
0.0,2.0,0.0,0.0,1.0,2.0,1425000.0,HORIZON-ERC,1733,1,ES,REC,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1479643.0,HORIZON-ERC,1825,2,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,1.0,1499853.0,HORIZON-ERC,1825,11,UK,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1614000.0,HORIZON-ERC,1825,1,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1996415.0,HORIZON-ERC,1825,5,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1485968.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1830605.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1476014.0,HORIZON-ERC,1825,4,UK,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1634640.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,2.0,0.0,1.0,1.0,1499279.0,HORIZON-ERC,1825,8,NL,HES,1,1.0,test
0.0,0.0,0.0,0.0,0.0,2.0,1331375.0,HORIZON-ERC,1825,7,ES,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1499964.0,HORIZON-ERC,1825,1,SE,HES,2,1.0,train
1.0,0.0,0.0,0.0,3.0,1.0,12085363.0,HORIZON-ERC-SYG,2190,8,DE,REC,3,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1487820.0,HORIZON-ERC,1825,6,FI,HES,1,1.0,test
0.0,0.0,0.0,0.0,4.0,0.0,2142881.0,HORIZON-ERC,1825,2,DE,REC,2,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,1498750.0,HORIZON-ERC,1825,11,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1496791.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1499190.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499736.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,1,IT,HES,2,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1499144.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,1500000.0,HORIZON-ERC,1825,1,BE,HES,2,1.0,train
0.0,1.0,0.0,0.0,1.0,1.0,1497500.0,HORIZON-ERC,1825,2,IT,REC,2,1.0,train
0.0,0.0,3.0,0.0,1.0,1.0,1482790.0,HORIZON-ERC,1825,7,ES,REC,1,1.0,train
0.0,1.0,0.0,2.0,2.0,0.0,1494954.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,train
,,,,,,1771915.0,HORIZON-ERC,1825,4,FR,REC,1,1.0,test
0.0,0.0,0.0,0.0,0.0,2.0,1499956.0,HORIZON-ERC,1825,3,AT,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,4.0,1499853.0,HORIZON-ERC,1825,9,FR,HES,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,3,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1639528.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,0.0,0.0,3.0,2.0,0.0,1499140.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1499465.0,HORIZON-ERC,1825,11,ES,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,4082645.75,EURATOM-RIA,1460,9,DE,REC,15,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,2498960.0,HORIZON-ERC,1825,1,ES,REC,1,1.0,train
0.0,2.0,0.0,0.0,1.0,0.0,2499999.0,HORIZON-EIC-ACC-BF,729,7,FR,PRC,1,0.699999929999979,train
0.0,0.0,0.0,0.0,1.0,1.0,1498820.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,test
0.0,1.0,0.0,0.0,2.0,0.0,1499875.0,HORIZON-ERC,1825,4,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1497563.0,HORIZON-ERC,1825,7,ES,REC,1,1.0,train
1.0,0.0,1.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,3,FR,REC,1,1.0,train
0.0,1.0,0.0,1.0,2.0,0.0,1499496.0,HORIZON-ERC,1825,1,ES,HES,1,1.0,test
0.0,2.0,0.0,1.0,2.0,0.0,1654850.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1499978.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,7,FR,REC,1,1.0,test
0.0,0.0,1.0,0.0,0.0,0.0,1500000.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
,,,,,,1441000.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1488136.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,11,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1488854.0,HORIZON-ERC,1825,4,SE,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1473454.0,HORIZON-ERC,1825,12,FR,HES,2,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1496867.5,HORIZON-ERC,1825,1,ES,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1458676.0,HORIZON-ERC,1825,1,FR,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1439590.0,HORIZON-ERC,1825,1,FI,HES,1,1.0,train
0.0,0.0,0.0,4.0,1.0,0.0,1721063.0,HORIZON-ERC,1825,1,IT,HES,1,1.0,train
0.0,4.0,0.0,0.0,1.0,0.0,1420836.0,HORIZON-ERC,1825,3,DE,HES,1,1.0,test
